FioriId;AppName;Link;MainServiceName;ServiceUri;ODataVersion;SEGWProject;ProgrammingModel;BusinessEntity;FPM_Extended
F0246;MonitorExternalRequirements;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0246;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0247;MonitorMaterialCoverage-NetSegments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0247;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0247A;MonitorMaterialCoverage(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0247A;PP_MRP_MATERIAL_COVERAGE_SRV;/sap/opu/odata/sap/PP_MRP_MATERIAL_COVERAGE_SRV/;2.0;PP_MRP_MATERIAL_COVERAGE;N/A;C_MaterialCoverage;Yes
F0250;ManageExternalRequirements;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0250;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0251;ManageMaterialCoverage;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0251;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0251A;ManageMaterialCoverage(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0251A;PP_MRP_MANAGE_MATERIAL_SRV;/sap/opu/odata/sap/PP_MRP_MANAGE_MATERIAL_SRV/;2.0;PP_MRP_MANAGE_MATERIAL;N/A;C_SupplyDemandViewMaterialList;Yes
F0263;MonitorInternalRequirements;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0263;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0266;MonitorProductionOrdersorProcessOrders;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0266;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0266A;MonitorProductionOrdersorProcessOrders(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0266A;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;ManufacturingOrders;Yes
F0270;ManageInternalRequirements;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0270;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0273;ManageProductionOrdersorProcessOrders;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0273;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0284;ConfirmProjectTasks;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0284;PPM_PROTSK_CNF;/sap/opu/odata/sap/PPM_PROTSK_CNF/;2.0;PPM_PROTSK_CNF;N/A;;No
F0286A;Milestone;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0286A;PS_MILESTONE_OVW_SRV;/sap/opu/odata/sap/PS_MILESTONE_OVW_SRV/;2.0;PS_MILESTONE_OVW;N/A;C_MilestoneWithVersion;Yes
F0288A;Network(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0288A;PS_PROJNETWORK_OVERV_SRV;/sap/opu/odata/sap/PS_PROJNETWORK_OVERV_SRV/;2.0;PS_PROJNETWORK_OVERVIEW;N/A;C_ProjNetworkWithVersion;Yes
F0289A;NetworkActivity(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0289A;PS_NTWKACTY_OVW_SRV;/sap/opu/odata/sap/PS_NTWKACTY_OVW_SRV/;2.0;PS_NTWKACTY_OVW;N/A;C_NetworkActivityWithVersion;Yes
F0290A;ProjectDefinition(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0290A;PS_PROJECT_OVERV_SRV;/sap/opu/odata/sap/PS_PROJECT_OVERV_SRV/;2.0;PS_PROJECT_OVERVIEW;N/A;C_ProjectWithVersion;Yes
F0291A;WBSElement(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0291A;PS_WBSELEMENT_OVW_SRV;/sap/opu/odata/sap/PS_WBSELEMENT_OVW_SRV/;2.0;PS_WBSELEMENT_OVW;N/A;C_WBSElementWithVersion;Yes
F0292;ChangeWBSElementStatus;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0292;PS_WBSELEMENTSTATUSCHANGE_SRV;;2.0;PS_WBSELEMENTSTATUSCHANGE;N/A;;N/A
F0295;ConfirmProjectMilestone;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0295;PS_MILESTONE_CONFIRM;;2.0;PS_MILESTONE_CONFIRM;N/A;;N/A
F0296;ConfirmNetworkActivity;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0296;PS_ACTIVITY_CONFIRM;/sap/opu/odata/sap/PS_ACTIVITY_CONFIRM/;2.0;PS_ACTIVITY_CONFIRM;N/A;;N/A
F0309A;InspectionPoint(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0309A;QM_INSPSUBSET_MANAGE_SRV;/sap/opu/odata/sap/QM_INSPSUBSET_MANAGE_SRV/;2.0;QM_INSPSUBSET_MANAGE;N/A;C_InspectionSubset;Yes
F0311A;InspectionMethod(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0311A;QM_INSPMETHOD_OBJECTPAGE_SRV;/sap/opu/odata/sap/QM_INSPMETHOD_OBJECTPAGE_SRV/;2.0;QM_INSPMETHOD_OBJECTPAGE;BOPF;I_InspectionMethodVersionTP;Yes
F0333A;AllocationTable(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0333A;RFM_ALLOC_TABLE_OP_SRV;/sap/opu/odata/sap/RFM_ALLOC_TABLE_OP_SRV/;2.0;RFM_ALLOC_TABLE_OP;N/A;C_AllocationTableObjPg;Yes
F0335A;Site(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0335A;RFM_SITE_OP_SRV;/sap/opu/odata/sap/RFM_SITE_OP_SRV/;2.0;RFM_SITE_OP;N/A;C_SiteObjPg;Yes
F0336A;RetailPromotion(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0336A;RFM_PROMOTION_OP_SRV;/sap/opu/odata/sap/RFM_PROMOTION_OP_SRV/;2.0;RFM_PROMOTION_OP;N/A;C_RetailPromotionObjPg;Yes
F0337;ManagePurchasingCategories;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0337;C_PURCHASINGCAT_FS_SRV;/sap/opu/odata/sap/C_PURCHASINGCAT_FS_SRV/;2.0;C_PURCHASINGCATEGORY_FS;N/A;C_PurchasingCategoryFs;Yes
F0338A;MaterialMaster;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0338A;MD_PRODUCT_FS_SRV;/sap/opu/odata/sap/MD_PRODUCT_FS_SRV/;;;N/A;C_Product_Fs;Yes
F0346A;SupplierInvoice(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0346A;C_SUPPLIERINVOICE_FS_SRV;;;;N/A;;N/A
F0348;PurchaseOrder;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0348;C_PURCHASEORDER_FS_SRV;/sap/opu/odata/sap/C_PURCHASEORDER_FS_SRV/;2.0;C_PURCHASEORDER_FS;N/A;C_PurchaseOrderFs;Yes
F0348A;PurchaseOrder(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0348A;C_PURCHASEORDER_FS_SRV;/sap/opu/odata/sap/C_PURCHASEORDER_FS_SRV/;2.0;C_PURCHASEORDER_FS;N/A;C_PurchaseOrderFs;Yes
F0349;PurchaseRequisitionItem;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0349;C_PURREQUISITIONITEM_FS_SRV;/sap/opu/odata/sap/C_PURREQUISITIONITEM_FS_SRV/;2.0;C_PURREQUISITIONITEM_FS;N/A;C_PurRequisitionItemFs;Yes
F0349A;PurchaseRequisitionItem(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0349A;C_PURREQUISITIONITEM_FS_SRV;/sap/opu/odata/sap/C_PURREQUISITIONITEM_FS_SRV/;2.0;C_PURREQUISITIONITEM_FS;N/A;C_PurRequisitionItemFs;Yes
F0350A;PurchaseContract(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0350A;C_CONTRACT_FS_SRV;/sap/opu/odata/sap/C_CONTRACT_FS_SRV/;2.0;C_CONTRACT_FS;N/A;C_ContractFs;Yes
F0351;PurchasingInfoRecord;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0351;C_PURGINFORECORD_FS_SRV;/sap/opu/odata/sap/C_PURGINFORECORD_FS_SRV/;2.0;C_PURGINFORECORD_FS;N/A;C_PurgInfoRecordFs;No
F0351A;PurchasingInfoRecord(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0351A;C_PURGINFORECORD_FS_SRV;/sap/opu/odata/sap/C_PURGINFORECORD_FS_SRV/;2.0;C_PURGINFORECORD_FS;N/A;C_PurgInfoRecordFs;No
F0354;Supplier;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0354;C_SUPPLIER_FS_SRV;/sap/opu/odata/sap/C_SUPPLIER_FS_SRV/;2.0;C_SUPPLIER_FS;N/A;C_SupplierFs;Yes
F0366;MySpend(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0366;FCO_MS_SPEND_SRV;;;;N/A;;N/A
F0368;MyUnusualItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0368;FCO_MU_SRV;;;;N/A;;N/A
F0379A;ManagePhysicalInventoryDocuments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0379A;MM_IM_PHYS_INV_DOC_SRV;/sap/opu/odata/sap/MM_IM_PHYS_INV_DOC_SRV/;2.0;MM_IM_PHYS_INV_DOC;N/A;C_PhysInvtryDocHdrObjPage;Yes
F0380;ProcessCollectionsWorklist;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0380;UDMO_COLLECTION_WORKLIST;/sap/opu/odata/sap/UDMO_COLLECTION_WORKLIST/;2.0;UDMO_COLLECTION_WORKLIST;N/A;;No
F0400A;MyInbox-ApprovePurchaseContracts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0400A;C_CONTRACT_FS_SRV;;2.0;C_CONTRACT_FS;N/A;;N/A
F0401A;MyInbox-ApprovePurchaseRequisitions;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0401A;C_PURREQUISITION_FS_SRV;;2.0;C_PURREQUISITION_FS;N/A;;N/A
F0402A;MyInbox-ApprovePurchaseOrder;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0402A;/IWPGW/TASKPROCESSING;;;;N/A;;N/A
F0409;MyTravelRequests;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0409;SRA004_SRV;;;;N/A;;N/A
F0409A;MyTravelRequests(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0409A;TRV_MTR_SRV;;2.0;TRV_MTR;N/A;;N/A
F0409B;TravelRequestsforTravelAssistant;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0409B;TRV_UI_SB_MTR_ARRANGER_MNG;/sap/opu/odata/sap/TRV_UI_SB_MTR_ARRANGER_MNG/;;;N/A;TravelRequest;Yes
F0410A;MyInbox-ApproveTravelExpenses;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0410A;TRV_ATE_S4_SRV;;2.0;TRV_ATE_S4;N/A;;N/A
F0411A;MyInbox-ApproveTravelRequests;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0411A;TRV_ATR_S4_SRV;;2.0;TRV_ATR_S4;N/A;;N/A
F0431;LookUpRetailProducts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0431;RETAILSTORE_PRODUCT_LKP_SRV;/sap/opu/odata/sap/VBI_APPL_DEF2_SRV/;2.0;RETAILSTORE_PRODUCT_LKP;N/A;;N/A
F0433;WorkloadManagement-Claims;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0433;ICL_WLM_TASKS;/sap/opu/odata/sap/ICL_WORKLOAD_MANAGEMENT/;2.0;ICL_WLM_TASKS;N/A;;N/A
F0499;RequestSupplier(MDG);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0499;MDG_SUPPLIER_SRV;;2.0;MDG_SUPPLIER;N/A;;N/A
F0500;RequestCustomer(MDG);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0500;MDG_CUSTOMER_SRV;;2.0;MDG_CUSTOMER;N/A;;N/A
F0501;RequestBusinessPartner(MDG);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0501;MDG_BP_SRV;;2.0;MDG_BP;N/A;;N/A
F0502;RequestMaterial(MDG);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0502;MDG_MATERIAL_SRV;;2.0;MDG_MATERIAL;N/A;;N/A
F0503;RequestCostCenter(MDG);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0503;MDG_COSTCENTER_SRV;;2.0;MDG_COSTCENTER;N/A;;N/A
F0504;RequestProfitCenter(MDG);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0504;MDG_PROFITCENTER_SRV;;2.0;MDG_PROFITCENTER;N/A;;N/A
F0510;ILMMonitoringofArchivingJobs;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0510;ILM_JOB_MONITOR_SERVICE;;;;N/A;;N/A
F0510A;MonitorArchivingJobs;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0510A;ILM_JOB_MONITOR_SERVICE;/sap/opu/odata/sap/ILM_JOB_MONITOR_SERVICE;;;N/A;;N/A
F0539;ChangeNetworkActivityStatus;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0539;PS_NTWKACTVTSTATCHG_SRV;;2.0;PS_NETWORKACTIVITYSTATUSCHANGE;N/A;;N/A
F0540A;ProductComponent;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0540A;PS_PROJ_MAT_COMPONENT_SRV;/sap/opu/odata/sap/PS_PROJ_MAT_COMPONENT_SRV/;2.0;PS_PROJ_MATERIAL_COMPONENT_OVW;N/A;C_ProjMatComponentWithVersion;Yes
F0545A;MyInbox-ApproveSupplierInvoice;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0545A;/IWPGW/TASKPROCESSING;;;;N/A;;N/A
F0547A;MyPurchasingDocumentItems(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0547A;ME2STAR_OD_SRV;;2.0;ME2STAR_ODATA;N/A;;N/A
F0547B;MyPurchasingDocumentItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0547B;MM_PUR_MYPURGDOCITEMS_SRV;/sap/opu/odata/sap/MM_PUR_MYPURGDOCITEMS_SRV/;2.0;MM_PUR_MYPURGDOCITEMS;N/A;C_PurOrdItm;Yes
F0576A;RecipeFinder(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0576A;CA_FM_FEATURE_TOGGLE_STATUS_SRV;/sap/opu/odata/sap/PLMI_RECIPE_FINDER/;2.0;CA_FM_FEATURE_TOGGLE_STATUS;N/A;;No
F0584;MyTravelandExpenses;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0584;PAOC_TRV_SRV;;2.0;PAOC_TRV;N/A;;N/A
F0584A;MyTravelandExpenses(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0584A;TRV_MTE_SRV;;2.0;TRV_MTE;N/A;;N/A
F0584B;TravelandExpensesforTravelAssistant;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0584B;UI_TRVLEXPNARRANGERMNGV2;/sap/opu/odata/sap/UI_TRVLEXPNARRANGERMNGV2/;;;N/A;TravelExpense;Yes
F0586;AdjustStock;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0586;RETAILSTORE_STOCK_CORR_SRV;/sap/opu/odata/sap/RETAILSTORE_STOCK_CORR_SRV/;2.0;RETAILSTORE_STOCK_COR;N/A;;N/A
F0593;ManagePaymentBlocks;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0593;FAP_MANAGE_PAYMENT_BLOCKS_SRV;;2.0;FAP_MANAGE_PAYMENT_BLOCKS;N/A;;N/A
F0593A;ManagePaymentBlocksV2;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0593A;SUPPLIERPAYMENTBLOCK;/sap/opu/odata/sap/SUPPLIERPAYMENTBLOCK/;;;RAP;C_SupplierPaymentBlock;Yes
F0598;MyProjects(InternalOrders);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0598;FCO_MP_SRV;;;;N/A;;N/A
F0600;ManageBudget;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0600;FCO_MB_BUDGET_SRV;;;;N/A;;N/A
F0617;ManageDataAgingGroups;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0617;DAAG_MNGGRP;;2.0;DAAG_MNGGRP;N/A;;N/A
F0617A;ManageDataAgingGroups(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0617A;DAAG_MNGGRP;/sap/opu/odata/sap/DAAG_MONOBJ/;2.0;DAAG_MNGGRP;N/A;;N/A
F0618;MonitorDataAgingObjects;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0618;DAAG_MONOBJ;;2.0;DAAG_MONOBJ;N/A;;N/A
F0618A;MonitorDataAgingObjects(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0618A;DAAG_MONOBJ;/sap/opu/odata/sap/DAAG_MONOBJ/;2.0;DAAG_MONOBJ;N/A;;N/A
F0627;AnalyzeArchivingVariantsDistribution;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0627;ILM_ARCH_VARIANT_DIST_SERVICE;;;;N/A;;N/A
F0627A;ManageArchivingVariants;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0627A;ILM_ARCH_VARIANT_DIST_SERVICE;/sap/opu/odata/sap/ILM_ARCH_VARIANT_DIST_SERVICE/;;;N/A;;N/A
F0636;TrackMyRequests(MDG);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0636;MDG_MYCR_SRV;;2.0;MDG_MYCR;N/A;;N/A
F0670;ManageChangeRequests;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0670;PP_MRP_COCKPIT_SRV;/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV/;2.0;PP_MRP_COCKPIT;N/A;;N/A
F0671;WorkloadManagement-Tasks;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0671;ICL_WLM_TASKS;/sap/opu/odata/sap/ICL_WLM_TASKS/;2.0;ICL_WLM_TASKS;N/A;;N/A
F0673;ApproveBankPayments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0673;FAP_BANKPAYMENTAPPROVAL;;;;N/A;;N/A
F0673A;ApproveBankPayments(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0673A;FAP_APPROVEBANKPAYMENTS_SRV;/sap/opu/odata/sap/FAP_APPROVEBANKPAYMENTS_SRV/;2.0;FAP_APPROVEBANKPAYMENTS;BOPF;I_AbpPaymentBatchTP;Yes
F0691;MakeBankTransfers;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0691;FCLM_CASH_BANKTRANSFER_SRV;/sap/opu/odata/sap/FCLM_CASH_BANKTRANSFER_SRV/;2.0;FCLM_CASH_BANKTRANSFER;BOPF;I_MakeBankTransferTP;Yes
F0692;TrackBankTransfers;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0692;FCLM_CP_TRACK_SRV;/sap/opu/odata/sap/FCLM_CP_TRACK_SRV/;;;N/A;;N/A
F0700;CorrectionRequest;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0700;FCO_CORE_SRV;;;;N/A;;N/A
F0701;DisplaySupplierBalances;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0701;FAP_VENDOR_BALANCE_SRV;;2.0;FAP_VENDOR_BALANCE;N/A;;N/A
F0702;ManageDisputeCases;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0702;UDMO_MANAGE_DISPUTES_SRV;;;;N/A;;N/A
F0702A;ManageDisputeCases(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0702A;UI_DISPUTECASE_MANAGE;/sap/opu/odata/sap/UI_DISPUTECASE_MANAGE/;;;N/A;DisputeCase;Yes
F0703;DisplayCustomerBalances;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0703;FAR_CUST_BALANCE_SRV;;2.0;FAR_CUSTOMER_BALANCE;N/A;;N/A
F0706;DisplayG/LAccountLineItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0706;FAC_GL_ACCOUNT_LINE_ITEMS_SRV;;;;N/A;;N/A
F0707;DisplayG/LAccountBalances;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0707;FAC_GL_ACCOUNT_BALANCE_SRV;;2.0;FAC_GL_ACCOUNT_BALANCE;N/A;;No
F0708;BalanceSheet/IncomeStatement;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0708;FAC_FINANCIAL_STATEMENT_SRV;/sap/opu/odata/sap/FAC_FINANCIAL_STATEMENT_SRV/;2.0;FAC_FINANCIAL_STATEMENT;N/A;;No
F0711;ManageCustomerLineItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0711;FAR_CUSTOMER_LINE_ITEMS;/sap/opu/odata/sap/FAR_CUSTOMER_LINE_ITEMS;2.0;FAR_CUSTOMER_LINE_ITEMS;N/A;;N/A
F0712;ManageSupplierLineItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0712;FAP_VENDOR_LINE_ITEMS_SRV;/sap/opu/odata/sap/FAP_VENDOR_LINE_ITEMS_SRV;2.0;FAP_VENDOR_LINE_ITEMS;N/A;;N/A
F0714A;ManageFunds;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0714A;ODATA_FM_FUND_MANAGE_SRV;/sap/opu/odata/sap/ODATA_FM_FUND_MANAGE_SRV/;2.0;ODATA_FM_FUND_MANAGE;BOPF;I_FundTP;Yes
F0715A;FundGroup360°View;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0715A;ODATA_FM_FUND_GROUP_OBJ_SRV;/sap/opu/odata/sap/ODATA_FM_FUND_GROUP_OBJ_SRV/;2.0;ODATA_FM_FUND_GROUP_OBJ;N/A;C_Fundgroup_Objp;Yes
F0717;ManageJournalEntries;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0717;FAC_FINANCIAL_DOCUMENT_SRV_01;/sap/opu/odata/sap/FAC_FINANCIAL_DOCUMENT_SRV_01/;2.0;FAC_FINANCIAL_DOCUMENT;N/A;;No
